data,produto,categoria,cidade,vendedor,quantidade,preco_unitario
2024-04-09,Cadeira,Moveis,RIO DE JANEIRO,Pedro,3,387
2023-06-29,Cadeira,Moveis,São Paulo,Ana,2,546
2024-12-22,Notebook,Tecnologia,RIO DE JANEIRO,Carlos,2,1451
2023-05-28,Cadeira,Moveis,Fortaleza,Maria,4,122
2024-07-11,Notebook,Tecnologia,Belo Horizonte,João,3,1756
2024-03-29,Smartphone,Tecnologia,Rio de Janeiro,,1,
29/12/2023,Tablet,Tecnologia,sao paulo,Carlos,1,3553
2023-01-28,Notebook,Tecnologia,Recife,João,2,1307
2023-09-17,Mouse,Tecnologia,sao paulo,Fernanda,4,183
2024-03-13,Smartphone,Tecnologia,Rio de Janeiro,Pedro,1,1008
2023-10-08,Tablet,Tecnologia,Curitiba,Carlos,1,1653
2023-02-21,Tablet,Tecnologia,Salvador,Pedro,4,568
2023-07-20,Notebook,Tecnologia,Fortaleza,Carlos,4,4160
2023-06-26,Monitor,Tecnologia,RIO DE JANEIRO,Maria,1,3747
2024-04-01,Tablet,Tecnologia,sao paulo,Carlos,2,1650
2024-09-18,Tablet,Tecnologia,Salvador,Fernanda,2,4559
2023-02-16,Mouse,Tecnologia,Rio de Janeiro,Lucas,3,3132
06/03/2023,Tablet,Tecnologia,Recife,Lucas,4,2135
2024-08-19,Teclado,Tecnologia,Fortaleza,Ana,3,2774
2023-12-28,Monitor,Tecnologia,Belo Horizonte,Fernanda,4,2731
2023-09-10,Tablet,Tecnologia,Belo Horizonte,Maria,3,3593
2023-03-18,Cadeira,Moveis,Rio de Janeiro,Fernanda,1,2888
2023-04-16,Mesa,Moveis,Curitiba,Lucas,4,1808
2023-08-21,Smartphone,Tecnologia,Recife,Lucas,2,4004
2024-08-06,Teclado,Tecnologia,Fortaleza,Lucas,3,4073
2024-09-23,Smartphone,Tecnologia,Recife,Pedro,3,527
08/06/2023,Cadeira,Moveis,RIO DE JANEIRO,Maria,2,4104
2024-08-19,Smartphone,Tecnologia,RIO DE JANEIRO,Maria,1,1485
2023-11-08,Mesa,Moveis,Recife,Lucas,2,858
2023-01-16,Mesa,Moveis,RIO DE JANEIRO,Maria,1,3407
2024-01-31,Smartphone,Tecnologia,Curitiba,Maria,4,2110
28/10/2024,Teclado,Tecnologia,Curitiba,João,3,4823
2023-12-14,Cadeira,Moveis,Recife,João,2,2842
2023-08-05,Teclado,Tecnologia,Salvador,Fernanda,2,3927
19/02/2024,Monitor,Tecnologia,Rio de Janeiro,Lucas,1,1122
2023-09-04,Monitor,Tecnologia,Belo Horizonte,Fernanda,4,319
2024-10-12,Tablet,Tecnologia,Rio de Janeiro,Lucas,3,1409
2023-10-24,Cadeira,Moveis,Rio de Janeiro,João,4,4546
25/12/2024,Notebook,Tecnologia,Rio de Janeiro,Ana,1,1675
2023-09-12,Teclado,Tecnologia,São Paulo,Carlos,1,2713
2024-03-19,Smartphone,Tecnologia,Recife,Lucas,2,292
2024-04-22,Smartphone,Tecnologia,Fortaleza,Fernanda,1,2555
2023-02-19,Mouse,Tecnologia,Salvador,Maria,4,2743
24/10/2023,Cadeira,Moveis,sao paulo,Carlos,2,4805
2023-03-07,Mesa,Moveis,sao paulo,João,1,3127
20/06/2024,Mouse,Tecnologia,Salvador,Carlos,2,985
2024-04-22,Mouse,Tecnologia,São Paulo,João,3,3914
2023-02-07,Cadeira,Moveis,Curitiba,Ana,4,561
2024-08-31,Mesa,Moveis,Fortaleza,Carlos,3,4070
2023-06-06,Smartphone,Tecnologia,Fortaleza,Maria,3,4591
2023-08-02,Tablet,Tecnologia,Curitiba,Lucas,1,114
2024-11-30,Teclado,Tecnologia,Curitiba,Maria,3,4200
2024-08-06,Teclado,Tecnologia,RIO DE JANEIRO,João,2,2733
2023-02-13,Cadeira,Moveis,Rio de Janeiro,Fernanda,3,4126
20/08/2024,Mouse,Tecnologia,São Paulo,Ana,4,4370
07/10/2023,Mouse,Tecnologia,Fortaleza,Fernanda,1,1031
2023-08-16,Cadeira,Moveis,Belo Horizonte,Maria,1,4695
2024-05-31,Mouse,Tecnologia,Rio de Janeiro,Carlos,3,435
2024-01-11,Cadeira,Moveis,Salvador,Pedro,3,1038
2023-09-19,Tablet,Tecnologia,RIO DE JANEIRO,Carlos,4,1985
20/06/2024,Notebook,Tecnologia,RIO DE JANEIRO,Maria,4,4118
2024-08-08,Cadeira,Moveis,RIO DE JANEIRO,Fernanda,1,3584
22/05/2023,Teclado,Tecnologia,Fortaleza,Fernanda,4,3338
21/04/2023,Tablet,Tecnologia,Rio de Janeiro,Carlos,4,630
2023-10-29,Mesa,Moveis,São Paulo,Carlos,3,609
2024-03-07,Mouse,Tecnologia,Belo Horizonte,Pedro,3,2628
2024-08-28,Teclado,Tecnologia,Rio de Janeiro,Maria,4,3051
2024-05-14,Monitor,Tecnologia,Rio de Janeiro,Lucas,4,2504
2024-05-02,Cadeira,Moveis,RIO DE JANEIRO,Fernanda,2,4950
2023-03-01,Mesa,Moveis,Curitiba,Fernanda,1,3916
2023-11-07,Tablet,Tecnologia,Belo Horizonte,João,1,3746
2024-08-03,Notebook,Tecnologia,sao paulo,Fernanda,4,809
2023-01-27,Cadeira,Moveis,Rio de Janeiro,Pedro,3,184
09/07/2023,Monitor,Tecnologia,Salvador,Fernanda,1,1848
2023-06-29,Smartphone,Tecnologia,RIO DE JANEIRO,,2,2124
12/11/2023,Teclado,Tecnologia,Recife,João,3,1619
2023-11-10,Notebook,Tecnologia,Salvador,Pedro,3,1016
2024-05-25,Teclado,Tecnologia,Recife,Ana,3,3390
2023-01-27,Mesa,Moveis,Recife,Pedro,1,1346
2023-07-05,Mesa,Moveis,Recife,João,2,2576
2023-03-20,Mesa,Moveis,Salvador,Maria,2,2691
2024-04-28,Tablet,Tecnologia,Salvador,Ana,2,4750
2023-06-10,Mesa,Moveis,Recife,Lucas,4,erro
2024-04-09,Teclado,Tecnologia,Salvador,Ana,3,2527
2023-12-23,Monitor,Tecnologia,Salvador,Ana,1,erro
15/09/2023,Cadeira,Moveis,São Paulo,Lucas,4,597
2023-02-01,Smartphone,Tecnologia,Belo Horizonte,Lucas,1,1474
2024-07-28,Mesa,Moveis,Recife,João,1,1736
2023-01-28,Tablet,Tecnologia,Belo Horizonte,Maria,4,4540
2024-04-16,Tablet,Tecnologia,Salvador,Carlos,3,1386
2024-07-29,Cadeira,Moveis,Curitiba,Lucas,4,1297
2023-09-01,Smartphone,Tecnologia,RIO DE JANEIRO,Ana,1,793
2023-02-12,Mesa,Moveis,Salvador,Maria,1,3883
2024-07-06,Cadeira,Moveis,RIO DE JANEIRO,Fernanda,1,1118
2023-12-23,Mouse,Tecnologia,São Paulo,Lucas,4,4914
2024-09-15,Cadeira,Moveis,Salvador,João,1,1811
2023-01-23,Cadeira,Moveis,,Fernanda,1,3131
2023-04-02,Monitor,Tecnologia,Belo Horizonte,Carlos,4,399
2023-02-28,Notebook,Tecnologia,Salvador,Maria,4,1465
2024-09-16,Cadeira,Moveis,Rio de Janeiro,Maria,4,2403
2024-06-09,Monitor,Tecnologia,Belo Horizonte,Ana,1,856
05/08/2023,Cadeira,Moveis,São Paulo,Fernanda,4,3349
2023-02-17,Cadeira,Moveis,Fortaleza,João,3,4042
2024-05-02,Tablet,Tecnologia,Rio de Janeiro,Maria,3,958
2024-02-14,Notebook,Tecnologia,Rio de Janeiro,Carlos,2,2940
12/07/2023,Smartphone,Tecnologia,sao paulo,Maria,4,3245
2024-07-05,Teclado,Tecnologia,,Maria,1,2730
2024-02-11,Mouse,Tecnologia,sao paulo,Pedro,1,3612
12/06/2024,Mouse,Tecnologia,sao paulo,Lucas,2,3134
05/12/2023,Tablet,Tecnologia,Curitiba,João,4,4554
2023-02-11,Tablet,Tecnologia,Curitiba,,2,4659
2024-06-14,Cadeira,Moveis,Curitiba,João,1,3601
2023-07-11,Tablet,Tecnologia,São Paulo,Lucas,3,1503
2023-06-03,Notebook,Tecnologia,Curitiba,Lucas,4,1884
2023-07-23,Mesa,Moveis,Recife,Lucas,4,1906
2024-03-01,Mouse,Tecnologia,RIO DE JANEIRO,Carlos,2,3180
2024-05-20,Smartphone,Tecnologia,Salvador,Lucas,4,4254
2023-11-25,Mesa,Moveis,Curitiba,Maria,1,779
2023-05-02,Notebook,Tecnologia,Curitiba,,3,3796
2023-08-28,Tablet,Tecnologia,Fortaleza,Ana,3,778
2024-02-26,Tablet,Tecnologia,RIO DE JANEIRO,Pedro,4,1768
2024-03-14,Monitor,Tecnologia,sao paulo,Ana,3,1346
30/05/2024,Smartphone,Tecnologia,Salvador,João,4,631
2023-06-18,Mouse,Tecnologia,Curitiba,Fernanda,1,1673
2024-05-12,Monitor,Tecnologia,Salvador,Lucas,2,1874
11/03/2024,Mesa,Moveis,Curitiba,Carlos,4,2781
2024-08-14,Cadeira,Moveis,Rio de Janeiro,Lucas,2,4581
2024-06-09,Notebook,Tecnologia,Curitiba,João,4,3432
2023-02-05,Cadeira,Moveis,São Paulo,Ana,4,1401
2023-01-17,Notebook,Tecnologia,Rio de Janeiro,Lucas,3,1116
2023-03-19,Tablet,Tecnologia,São Paulo,Fernanda,2,2205
2024-06-05,Mouse,Tecnologia,Recife,Lucas,3,1167
18/01/2023,Monitor,Tecnologia,sao paulo,Pedro,4,4489
16/07/2024,Mouse,Tecnologia,Rio de Janeiro,Carlos,4,2288
2023-09-03,Monitor,Tecnologia,Rio de Janeiro,Pedro,4,3924
2023-11-09,Mesa,Moveis,Recife,Ana,3,4364
2024-04-30,Mouse,Tecnologia,Curitiba,Lucas,1,719
14/03/2024,Teclado,Tecnologia,Rio de Janeiro,Pedro,2,4139
24/08/2023,Mouse,Tecnologia,Rio de Janeiro,Carlos,3,1887
23/03/2023,Cadeira,Moveis,Fortaleza,Fernanda,4,759
2023-04-07,Smartphone,Tecnologia,Fortaleza,Pedro,3,1568
2023-02-01,Tablet,Tecnologia,Recife,Lucas,2,3000
2023-11-05,Smartphone,Tecnologia,São Paulo,Maria,3,2746
11/01/2023,Monitor,Tecnologia,RIO DE JANEIRO,Ana,3,1245
2023-11-27,Mouse,Tecnologia,Rio de Janeiro,Ana,1,1054
2024-06-13,Smartphone,Tecnologia,Rio de Janeiro,Carlos,1,1573
2024-11-25,Cadeira,Moveis,Fortaleza,João,2,3930
2024-02-24,Tablet,Tecnologia,Recife,Ana,4,861
2023-11-30,Mouse,Tecnologia,sao paulo,Ana,2,1772
2024-10-28,Mesa,Moveis,Fortaleza,Pedro,1,3240
22/09/2023,Tablet,Tecnologia,Fortaleza,Fernanda,1,4970
2023-03-24,Teclado,Tecnologia,São Paulo,Maria,3,4406
2024-09-30,Monitor,Tecnologia,Belo Horizonte,Pedro,3,434
2024-01-22,Cadeira,Moveis,Salvador,Maria,3,1783
2024-05-01,Notebook,Tecnologia,Belo Horizonte,Maria,3,640
2024-10-05,Mesa,Moveis,RIO DE JANEIRO,João,4,4007
08/10/2024,Cadeira,Moveis,Salvador,Lucas,3,erro
2024-02-02,Mouse,Tecnologia,Recife,Fernanda,4,1871
2023-04-30,Teclado,Tecnologia,Curitiba,João,3,1164
01/12/2023,Cadeira,Moveis,São Paulo,Lucas,1,3701
2024-05-10,Smartphone,Tecnologia,Belo Horizonte,Lucas,2,1505
2023-05-25,Smartphone,Tecnologia,Salvador,Fernanda,1,447
10/06/2024,Teclado,Tecnologia,Salvador,Maria,1,152
2024-09-16,Monitor,Tecnologia,Recife,Maria,4,4133
2023-12-05,Mouse,Tecnologia,Fortaleza,Lucas,2,1086
2024-11-16,Mesa,Moveis,Curitiba,Pedro,1,2106
2024-06-14,Smartphone,Tecnologia,RIO DE JANEIRO,Ana,4,340
2023-05-22,Teclado,Tecnologia,Recife,Carlos,3,882
2023-03-10,Tablet,Tecnologia,Recife,Carlos,3,3239
2023-01-31,Mesa,Moveis,Fortaleza,Ana,3,2816
2024-01-05,Smartphone,Tecnologia,Recife,Pedro,4,3038
2023-05-20,Teclado,Tecnologia,Curitiba,Ana,1,4859
2024-12-16,Teclado,Tecnologia,Curitiba,Carlos,4,erro
2024-03-24,Notebook,Tecnologia,Rio de Janeiro,Pedro,2,489
2024-03-01,Monitor,Tecnologia,Rio de Janeiro,Maria,2,290
2023-03-31,Mesa,Moveis,Belo Horizonte,Ana,2,1210
2023-01-30,Notebook,Tecnologia,Rio de Janeiro,João,1,
2024-05-13,Mouse,Tecnologia,Recife,Pedro,3,716
2023-02-16,Mouse,Tecnologia,Rio de Janeiro,Lucas,4,4163
2024-11-06,Mouse,Tecnologia,sao paulo,Carlos,3,3110
15/10/2024,Cadeira,Moveis,São Paulo,Fernanda,1,1586
2023-01-10,Mesa,Moveis,Salvador,Lucas,2,2391
2023-08-27,Notebook,Tecnologia,Belo Horizonte,Carlos,3,3116
2023-01-08,Smartphone,Tecnologia,Salvador,Fernanda,3,466
2024-09-25,Notebook,Tecnologia,São Paulo,Ana,4,231
2023-02-16,Cadeira,Moveis,Rio de Janeiro,Ana,3,1384
2023-09-18,Mouse,Tecnologia,Salvador,Pedro,2,erro
15/12/2023,Tablet,Tecnologia,Recife,Maria,4,4505
2024-03-12,Smartphone,Tecnologia,,Maria,1,1022
2024-01-17,Tablet,Tecnologia,Belo Horizonte,Carlos,1,405
2024-12-12,Mouse,Tecnologia,Belo Horizonte,Fernanda,2,3371
2024-08-25,Tablet,Tecnologia,Curitiba,Fernanda,3,2448
2023-09-24,Tablet,Tecnologia,Curitiba,João,4,erro
2024-05-26,Mouse,Tecnologia,Curitiba,Lucas,3,352
2024-12-02,Monitor,Tecnologia,RIO DE JANEIRO,Lucas,2,404
2023-10-22,Notebook,Tecnologia,RIO DE JANEIRO,Lucas,2,1124
2024-09-18,Cadeira,Moveis,Recife,Fernanda,3,4687
2023-06-04,Mouse,Tecnologia,Belo Horizonte,Fernanda,1,1555
2023-02-14,Mesa,Moveis,Belo Horizonte,Carlos,3,4402
13/09/2024,Smartphone,Tecnologia,Belo Horizonte,Ana,2,1417
2023-02-19,Smartphone,Tecnologia,sao paulo,Lucas,2,2712
2024-10-24,Monitor,Tecnologia,Salvador,João,3,3028
12/05/2023,Smartphone,Tecnologia,Fortaleza,Carlos,4,3045
2024-08-23,Mouse,Tecnologia,Curitiba,Fernanda,4,1087
2024-06-03,Tablet,Tecnologia,RIO DE JANEIRO,Maria,4,1229
2023-04-23,Monitor,Tecnologia,sao paulo,Maria,3,1176
30/08/2023,Notebook,Tecnologia,Rio de Janeiro,Maria,4,erro
28/02/2023,Monitor,Tecnologia,São Paulo,Carlos,2,401
2024-02-17,Tablet,Tecnologia,sao paulo,Maria,1,2815
2023-01-18,Monitor,Tecnologia,sao paulo,Ana,3,3955
2024-06-11,Cadeira,Moveis,Fortaleza,Ana,4,1814
09/01/2023,Cadeira,Moveis,Fortaleza,Pedro,2,1940
19/03/2024,Tablet,Tecnologia,sao paulo,Carlos,3,1026
2023-09-04,Smartphone,Tecnologia,Fortaleza,Fernanda,4,2130
2023-02-07,Monitor,Tecnologia,Rio de Janeiro,Carlos,4,340
2023-10-25,Smartphone,Tecnologia,Fortaleza,Lucas,4,1775
2024-09-19,Mouse,Tecnologia,Rio de Janeiro,Carlos,2,3941
2023-02-27,Monitor,Tecnologia,Rio de Janeiro,Pedro,4,1596
2024-04-02,Teclado,Tecnologia,Recife,Fernanda,1,3169
2024-02-14,Mesa,Moveis,RIO DE JANEIRO,Fernanda,4,4576
2024-03-31,Tablet,Tecnologia,Curitiba,Maria,2,2046
2023-08-19,Teclado,Tecnologia,Recife,Carlos,3,1420
19/03/2023,Tablet,Tecnologia,Belo Horizonte,João,1,2256
2024-01-13,Monitor,Tecnologia,Recife,Carlos,3,184
2024-09-22,Smartphone,Tecnologia,Recife,João,1,2471
2023-08-25,Mesa,Moveis,Rio de Janeiro,Ana,1,1369
06/02/2023,Cadeira,Moveis,Belo Horizonte,Pedro,2,3158
2023-06-01,Notebook,Tecnologia,,Lucas,3,2748
2023-02-01,Smartphone,Tecnologia,Recife,Ana,1,3784
2023-09-27,Mouse,Tecnologia,Belo Horizonte,Ana,1,4930
2023-03-30,Tablet,Tecnologia,Belo Horizonte,Lucas,4,2242
2024-06-05,Mesa,Moveis,RIO DE JANEIRO,Fernanda,4,4189
2024-12-17,Mouse,Tecnologia,São Paulo,Fernanda,4,255
2023-08-08,Mouse,Tecnologia,Fortaleza,Maria,1,2203
2024-04-19,Mouse,Tecnologia,Curitiba,Lucas,1,3511
2024-11-27,Mesa,Moveis,Fortaleza,João,4,782
2024-08-12,Smartphone,Tecnologia,Recife,Fernanda,1,4692
2024-12-26,Cadeira,Moveis,Belo Horizonte,Fernanda,2,4868
2024-11-25,Monitor,Tecnologia,Recife,Carlos,2,3930
05/08/2024,Mouse,Tecnologia,Recife,Fernanda,3,520
2024-06-11,Teclado,Tecnologia,sao paulo,Pedro,2,1941
2024-05-18,Tablet,Tecnologia,Recife,Carlos,1,4916
2023-02-03,Tablet,Tecnologia,Rio de Janeiro,Fernanda,3,857
2023-01-24,Mouse,Tecnologia,São Paulo,Ana,2,1404
27/07/2023,Smartphone,Tecnologia,sao paulo,Fernanda,4,1405
2023-01-09,Mesa,Moveis,Curitiba,,2,666
2024-09-20,Mesa,Moveis,RIO DE JANEIRO,Pedro,4,2770
09/01/2024,Teclado,Tecnologia,São Paulo,Ana,3,3008
2023-02-16,Mesa,Moveis,sao paulo,Pedro,2,1090
2023-09-09,Mesa,Moveis,Rio de Janeiro,Carlos,3,4957
2024-01-09,Mouse,Tecnologia,Belo Horizonte,Fernanda,4,4125
2023-03-10,Mesa,Moveis,Recife,Pedro,3,3223
2024-02-28,Tablet,Tecnologia,São Paulo,Lucas,1,2297
2024-12-04,Mouse,Tecnologia,Salvador,Fernanda,2,1933
16/01/2023,Teclado,Tecnologia,Recife,Pedro,1,206
2023-07-16,Notebook,Tecnologia,Curitiba,Carlos,3,2537
2023-03-27,Notebook,Tecnologia,Rio de Janeiro,Fernanda,4,4313
2023-02-09,Mesa,Moveis,Belo Horizonte,Carlos,1,4859
2024-10-11,Teclado,Tecnologia,Rio de Janeiro,Maria,4,4036
2023-09-05,Tablet,Tecnologia,RIO DE JANEIRO,Carlos,1,3873
2024-07-10,Mouse,Tecnologia,sao paulo,Fernanda,1,4227
28/12/2024,Monitor,Tecnologia,RIO DE JANEIRO,Ana,3,3018
2024-01-14,Smartphone,Tecnologia,Rio de Janeiro,Lucas,3,2385
2024-05-15,Mouse,Tecnologia,Curitiba,João,3,2740
2023-08-24,Mesa,Moveis,Salvador,Pedro,4,2910
2023-02-21,Mouse,Tecnologia,São Paulo,,3,4926
14/01/2023,Smartphone,Tecnologia,Rio de Janeiro,Maria,3,965
2023-12-17,Smartphone,Tecnologia,RIO DE JANEIRO,Carlos,4,632
2023-06-21,Smartphone,Tecnologia,RIO DE JANEIRO,Lucas,3,4897
2023-11-28,Tablet,Tecnologia,,Ana,4,1082
2024-05-05,Mesa,Moveis,Belo Horizonte,Carlos,1,1935
2023-09-12,Smartphone,Tecnologia,Recife,Maria,2,2757
2024-02-11,Tablet,Tecnologia,RIO DE JANEIRO,Lucas,2,2929
12/01/2024,Notebook,Tecnologia,Fortaleza,Ana,2,2087
2023-06-29,Smartphone,Tecnologia,São Paulo,,3,1816
2023-06-11,Monitor,Tecnologia,Rio de Janeiro,Lucas,3,2328
2023-09-17,Monitor,Tecnologia,Fortaleza,João,4,1536
14/09/2023,Notebook,Tecnologia,Belo Horizonte,João,1,2162
2024-01-23,Mouse,Tecnologia,Rio de Janeiro,Carlos,1,812
2023-06-24,Mesa,Moveis,Salvador,Pedro,1,2087
2023-06-20,Teclado,Tecnologia,São Paulo,Maria,3,4860
04/06/2023,Mouse,Tecnologia,Rio de Janeiro,Pedro,1,erro
2023-08-27,Tablet,Tecnologia,Salvador,Ana,1,983
2023-11-14,Mesa,Moveis,RIO DE JANEIRO,Lucas,1,3447
2023-04-18,Tablet,Tecnologia,RIO DE JANEIRO,Lucas,4,3347
2024-10-18,Notebook,Tecnologia,São Paulo,Ana,3,170
2024-06-06,Tablet,Tecnologia,São Paulo,Ana,2,3040
2024-02-28,Cadeira,Moveis,Fortaleza,Pedro,4,4455
2024-04-28,Teclado,Tecnologia,Recife,Fernanda,2,4574
2024-12-17,Smartphone,Tecnologia,Recife,Lucas,1,3842
2023-11-04,Tablet,Tecnologia,Curitiba,Lucas,4,211
2023-03-31,Teclado,Tecnologia,Rio de Janeiro,Carlos,2,4922
2024-02-06,Smartphone,Tecnologia,Belo Horizonte,Lucas,3,4033
15/02/2023,Notebook,Tecnologia,RIO DE JANEIRO,Fernanda,1,1737
25/03/2023,Tablet,Tecnologia,sao paulo,Fernanda,2,577
2024-01-03,Tablet,Tecnologia,sao paulo,Carlos,1,1815
2023-03-11,Mouse,Tecnologia,Rio de Janeiro,Carlos,1,1824
2023-05-21,Tablet,Tecnologia,sao paulo,Fernanda,4,3323
2024-09-01,Teclado,Tecnologia,São Paulo,Lucas,2,247
2023-10-06,Smartphone,Tecnologia,São Paulo,Maria,1,4036
2023-07-05,Notebook,Tecnologia,RIO DE JANEIRO,Fernanda,4,erro
2023-10-16,Notebook,Tecnologia,Curitiba,Fernanda,1,3673
04/12/2024,Monitor,Tecnologia,Fortaleza,Ana,1,4980
2024-05-05,Mouse,Tecnologia,Belo Horizonte,Pedro,2,2888
2023-10-02,Monitor,Tecnologia,Curitiba,Pedro,2,3090
2023-10-31,Mouse,Tecnologia,Curitiba,Fernanda,2,3279
2024-12-27,Mouse,Tecnologia,Recife,Carlos,1,2234
2024-02-01,Cadeira,Moveis,Belo Horizonte,Maria,1,539
2023-08-05,Monitor,Tecnologia,Curitiba,Ana,4,618
2023-02-11,Smartphone,Tecnologia,São Paulo,Lucas,2,1489
2024-09-29,Teclado,Tecnologia,sao paulo,Lucas,3,2846
2024-04-10,Cadeira,Moveis,Curitiba,Maria,3,1779
2023-03-09,Monitor,Tecnologia,Rio de Janeiro,Ana,2,407
2023-11-21,Monitor,Tecnologia,Curitiba,Ana,3,4263
18/04/2023,Mesa,Moveis,Rio de Janeiro,Maria,1,1453
2024-03-22,Mesa,Moveis,Rio de Janeiro,Carlos,3,494
2023-03-25,Notebook,Tecnologia,Recife,Pedro,1,1376
2023-09-03,Tablet,Tecnologia,Curitiba,João,4,570
2023-07-07,Mesa,Moveis,Rio de Janeiro,Lucas,1,3054
28/08/2023,Cadeira,Moveis,Salvador,João,2,1443
2024-09-21,Mouse,Tecnologia,Rio de Janeiro,Ana,3,
2024-08-29,Teclado,Tecnologia,Rio de Janeiro,João,3,3577
2024-02-11,Notebook,Tecnologia,Rio de Janeiro,Fernanda,2,2545
2023-12-15,Teclado,Tecnologia,Rio de Janeiro,Fernanda,2,4966
2023-12-08,Monitor,Tecnologia,Curitiba,Pedro,3,2107
2024-03-07,Cadeira,Moveis,Belo Horizonte,Maria,4,2214
2023-10-17,Mesa,Moveis,Fortaleza,Carlos,3,1038
2024-07-08,Tablet,Tecnologia,Curitiba,Fernanda,4,870
2024-12-02,Mesa,Moveis,São Paulo,Ana,1,1041
2024-02-15,Smartphone,Tecnologia,Rio de Janeiro,Pedro,2,4153
2023-04-25,Notebook,Tecnologia,Rio de Janeiro,Carlos,2,3854
2024-09-18,Mesa,Moveis,Recife,Carlos,1,1350
26/12/2023,Smartphone,Tecnologia,Belo Horizonte,João,4,281
2024-01-17,Mesa,Moveis,São Paulo,Lucas,2,
2024-04-02,Teclado,Tecnologia,Curitiba,Maria,1,2121
2024-06-30,Mesa,Moveis,São Paulo,Ana,3,2344
2023-08-11,Smartphone,Tecnologia,sao paulo,Maria,2,1525
2024-08-13,Monitor,Tecnologia,Curitiba,Maria,4,4769
2024-12-24,Notebook,Tecnologia,Salvador,João,4,2186
2023-11-26,Smartphone,Tecnologia,Recife,Carlos,3,3053
2024-06-01,Monitor,Tecnologia,Rio de Janeiro,Pedro,1,3062
2023-12-29,Mouse,Tecnologia,Salvador,Ana,1,4251
2024-06-05,Notebook,Tecnologia,São Paulo,Maria,1,1758
2024-10-06,Monitor,Tecnologia,Curitiba,João,4,1717
10/03/2023,Monitor,Tecnologia,RIO DE JANEIRO,Carlos,4,2324
2024-06-16,Notebook,Tecnologia,sao paulo,João,3,1098
2024-12-19,Mouse,Tecnologia,Recife,Lucas,3,4996
20/12/2024,Tablet,Tecnologia,sao paulo,João,4,137
2023-02-28,Smartphone,Tecnologia,sao paulo,Fernanda,3,2714
2023-03-26,Mouse,Tecnologia,Fortaleza,Pedro,3,2973
2023-01-29,Notebook,Tecnologia,Curitiba,Fernanda,3,4887
2024-05-20,Notebook,Tecnologia,sao paulo,Lucas,2,3887
2024-10-01,Mesa,Moveis,Curitiba,Ana,3,1771
22/03/2023,Teclado,Tecnologia,Fortaleza,Ana,1,4844
2024-06-26,Notebook,Tecnologia,,Maria,2,1942
15/07/2024,Teclado,Tecnologia,Salvador,Carlos,2,
2023-12-11,Mesa,Moveis,São Paulo,Fernanda,1,3873
12/11/2023,Tablet,Tecnologia,RIO DE JANEIRO,Pedro,1,3516
13/03/2024,Mouse,Tecnologia,São Paulo,Maria,3,3473
19/10/2023,Tablet,Tecnologia,RIO DE JANEIRO,João,4,4211
2023-05-07,Mouse,Tecnologia,Fortaleza,Fernanda,1,610
2023-07-14,Notebook,Tecnologia,São Paulo,Carlos,3,3448
2024-11-24,Cadeira,Moveis,São Paulo,Lucas,3,4623
2024-08-08,Mesa,Moveis,São Paulo,João,4,3095
2023-10-30,Smartphone,Tecnologia,RIO DE JANEIRO,Lucas,4,1721
17/04/2023,Mesa,Moveis,RIO DE JANEIRO,Pedro,2,3844
2024-12-27,Tablet,Tecnologia,Salvador,Ana,2,3590
2023-09-17,Mesa,Moveis,Curitiba,Maria,2,erro
2024-08-01,Smartphone,Tecnologia,Fortaleza,Pedro,3,372
2024-03-28,Mouse,Tecnologia,Salvador,Fernanda,4,513
2023-03-25,Mouse,Tecnologia,sao paulo,Carlos,4,1959
2024-06-02,Smartphone,Tecnologia,Curitiba,Pedro,2,4321
2024-12-01,Mesa,Moveis,sao paulo,Fernanda,3,3634
28/05/2024,Teclado,Tecnologia,Fortaleza,Fernanda,3,2371
09/12/2023,Smartphone,Tecnologia,Belo Horizonte,Pedro,3,3865
01/01/2023,Mouse,Tecnologia,RIO DE JANEIRO,Lucas,3,325
2023-07-30,Mesa,Moveis,São Paulo,Pedro,3,1694
23/12/2023,Mouse,Tecnologia,São Paulo,Pedro,1,341
2023-02-26,Cadeira,Moveis,Fortaleza,Carlos,3,642
18/05/2023,Tablet,Tecnologia,RIO DE JANEIRO,Ana,4,829
07/05/2023,Mouse,Tecnologia,São Paulo,João,4,1138
2024-05-07,Notebook,Tecnologia,Curitiba,Ana,3,872
18/04/2024,Notebook,Tecnologia,Belo Horizonte,,3,3881
2023-05-01,Smartphone,Tecnologia,São Paulo,João,2,4923
2023-12-22,Mouse,Tecnologia,São Paulo,João,4,3236
04/04/2024,Smartphone,Tecnologia,sao paulo,João,4,3360
2024-01-18,Teclado,Tecnologia,Belo Horizonte,João,4,2464
05/02/2023,Monitor,Tecnologia,Fortaleza,Pedro,3,2902
03/08/2024,Mesa,Moveis,Rio de Janeiro,,3,3090
2023-10-26,Monitor,Tecnologia,RIO DE JANEIRO,Lucas,1,4244
31/05/2024,Teclado,Tecnologia,São Paulo,Maria,1,2083
2024-04-25,Teclado,Tecnologia,Belo Horizonte,Maria,2,2414
2023-05-28,Teclado,Tecnologia,sao paulo,Maria,1,2578
07/03/2023,Cadeira,Moveis,RIO DE JANEIRO,Maria,4,4976
2024-01-02,Mouse,Tecnologia,Rio de Janeiro,Ana,3,2587
26/02/2024,Mesa,Moveis,Recife,Carlos,1,4803
